source,model_name,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,long_method,score_field,score_no_evidence,score_oracle,score_long,n,cue_valid,cue_invalid_reason,cue_raw,cue_clipped,oncu_valid,oncu_invalid_reason,oncu_raw,oncu_clipped
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,exact_match_relaxed,0.3333333333333333,0.3333333333333333,0.5,24,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match_relaxed,0.3333333333333333,0.3333333333333333,0.3333333333333333,24,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,answer_f1_relaxed,0.3333333333333333,0.6792929292929294,0.6944444444444443,24,True,,1.0437956204379557,1.0,True,,1.0437956204379557,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1_relaxed,0.3333333333333333,0.6792929292929294,0.6186868686868686,24,True,,0.8248175182481747,0.8248175182481747,True,,0.8248175182481747,0.8248175182481747
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,exact_match,0.3333333333333333,0.3333333333333333,0.5,24,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match,0.3333333333333333,0.3333333333333333,0.3333333333333333,24,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,answer_f1,0.3333333333333333,0.6792929292929294,0.6944444444444443,24,True,,1.0437956204379557,1.0,True,,1.0437956204379557,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1,0.3333333333333333,0.6792929292929294,0.6277777777777778,24,True,,0.8510948905109487,0.8510948905109487,True,,0.8510948905109487,0.8510948905109487
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,exact_match_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1_strict,0.0,0.8571428571428571,0.0,4,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1_strict,0.0,0.8571428571428571,0.0,4,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,exact_match_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1_relaxed,0.0,0.8571428571428571,0.0,4,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.0,0.8571428571428571,0.0,4,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,exact_match,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1,0.0,0.8571428571428571,0.0,4,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1,0.0,0.8571428571428571,0.0,4,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,exact_match_strict,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match_strict,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,answer_f1_strict,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1_strict,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,exact_match_relaxed,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match_relaxed,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,answer_f1_relaxed,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1_relaxed,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,exact_match,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,answer_f1,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1,0.25,0.75,0.75,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,exact_match_strict,0.0,0.6666666666666666,0.3333333333333333,12,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.6666666666666666,0.0,12,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1_strict,0.1666666666666666,0.8333333333333334,0.7222222222222222,12,True,,0.8333333333333333,0.8333333333333333,True,,0.8333333333333333,0.8333333333333333
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1_strict,0.1666666666666666,0.8333333333333334,0.3333333333333333,12,True,,0.2499999999999999,0.2499999999999999,True,,0.2499999999999999,0.2499999999999999
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,exact_match_relaxed,0.0,0.6666666666666666,0.3333333333333333,12,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.6666666666666666,0.0,12,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1_relaxed,0.1666666666666666,0.8333333333333334,0.7222222222222222,12,True,,0.8333333333333333,0.8333333333333333,True,,0.8333333333333333,0.8333333333333333
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.1666666666666666,0.8333333333333334,0.3333333333333333,12,True,,0.2499999999999999,0.2499999999999999,True,,0.2499999999999999,0.2499999999999999
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,exact_match,0.0,0.6666666666666666,0.3333333333333333,12,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match,0.0,0.6666666666666666,0.0,12,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1,0.1666666666666666,0.8333333333333334,0.7222222222222222,12,True,,0.8333333333333333,0.8333333333333333,True,,0.8333333333333333,0.8333333333333333
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1,0.1666666666666666,0.8333333333333334,0.3333333333333333,12,True,,0.2499999999999999,0.2499999999999999,True,,0.2499999999999999,0.2499999999999999
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,exact_match_strict,0.0,0.6666666666666666,0.6666666666666666,12,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match_strict,0.0,0.6666666666666666,0.3333333333333333,12,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1_strict,0.4333333333333333,0.6666666666666666,0.6666666666666666,12,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1_strict,0.4333333333333333,0.6666666666666666,0.3333333333333333,12,True,,-0.4285714285714288,0.0,True,,-0.4285714285714288,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,exact_match_relaxed,0.0,0.6666666666666666,0.6666666666666666,12,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.6666666666666666,0.3333333333333333,12,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1_relaxed,0.3888888888888888,0.6666666666666666,0.6666666666666666,12,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1_relaxed,0.3888888888888888,0.6666666666666666,0.3333333333333333,12,True,,-0.1999999999999998,0.0,True,,-0.1999999999999998,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,exact_match,0.0,0.6666666666666666,0.6666666666666666,12,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match,0.0,0.6666666666666666,0.3333333333333333,12,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1,0.4333333333333333,0.6666666666666666,0.6666666666666666,12,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1,0.4333333333333333,0.6666666666666666,0.3333333333333333,12,True,,-0.4285714285714288,0.0,True,,-0.4285714285714288,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match_strict,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match_strict,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1_strict,0.5,1.0,0.6666666666666666,8,True,,0.3333333333333332,0.3333333333333332,True,,0.3333333333333332,0.3333333333333332
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1_strict,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match_relaxed,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match_relaxed,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1_relaxed,0.5,1.0,0.6666666666666666,8,True,,0.3333333333333332,0.3333333333333332,True,,0.3333333333333332,0.3333333333333332
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1,0.5,1.0,0.6666666666666666,8,True,,0.3333333333333332,0.3333333333333332,True,,0.3333333333333332,0.3333333333333332
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1,0.5,1.0,0.5,8,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match_strict,0.2,1.0,0.4,20,True,,0.25,0.25,True,,0.25,0.25
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match_strict,0.2,1.0,0.2,20,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1_strict,0.2666666666666666,1.0,0.4666666666666667,20,True,,0.2727272727272727,0.2727272727272727,True,,0.2727272727272727,0.2727272727272727
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1_strict,0.2666666666666666,1.0,0.3666666666666666,20,True,,0.1363636363636363,0.1363636363636363,True,,0.1363636363636363,0.1363636363636363
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match_relaxed,0.2,1.0,0.4,20,True,,0.25,0.25,True,,0.25,0.25
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match_relaxed,0.2,1.0,0.2,20,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1_relaxed,0.2666666666666666,1.0,0.4666666666666667,20,True,,0.2727272727272727,0.2727272727272727,True,,0.2727272727272727,0.2727272727272727
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2666666666666666,1.0,0.3666666666666666,20,True,,0.1363636363636363,0.1363636363636363,True,,0.1363636363636363,0.1363636363636363
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match,0.2,1.0,0.4,20,True,,0.25,0.25,True,,0.25,0.25
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match,0.2,1.0,0.2,20,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1,0.2666666666666666,1.0,0.4666666666666667,20,True,,0.2727272727272727,0.2727272727272727,True,,0.2727272727272727,0.2727272727272727
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1,0.2666666666666666,1.0,0.3666666666666666,20,True,,0.1363636363636363,0.1363636363636363,True,,0.1363636363636363,0.1363636363636363
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match_strict,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match_strict,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1_strict,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1_strict,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match_relaxed,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1_relaxed,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1,0.0,1.0,0.5,8,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,exact_match_strict,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match_strict,0.2857142857142857,0.8571428571428571,0.4285714285714285,28,True,,0.25,0.25,True,,0.25,0.25
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,answer_f1_strict,0.3904761904761905,0.9714285714285714,0.6857142857142857,28,True,,0.5081967213114755,0.5081967213114755,True,,0.5081967213114755,0.5081967213114755
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1_strict,0.3904761904761905,0.9714285714285714,0.6380952380952382,28,True,,0.4262295081967214,0.4262295081967214,True,,0.4262295081967214,0.4262295081967214
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,exact_match_relaxed,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match_relaxed,0.2857142857142857,0.8571428571428571,0.4285714285714285,28,True,,0.25,0.25,True,,0.25,0.25
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,answer_f1_relaxed,0.3904761904761905,0.9714285714285714,0.6857142857142857,28,True,,0.5081967213114755,0.5081967213114755,True,,0.5081967213114755,0.5081967213114755
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1_relaxed,0.3904761904761905,0.9714285714285714,0.6380952380952382,28,True,,0.4262295081967214,0.4262295081967214,True,,0.4262295081967214,0.4262295081967214
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,exact_match,0.2857142857142857,0.8571428571428571,0.5714285714285714,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match,0.2857142857142857,0.8571428571428571,0.4285714285714285,28,True,,0.25,0.25,True,,0.25,0.25
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,answer_f1,0.3904761904761905,0.9714285714285714,0.6857142857142857,28,True,,0.5081967213114755,0.5081967213114755,True,,0.5081967213114755,0.5081967213114755
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1,0.3904761904761905,0.9714285714285714,0.6380952380952382,28,True,,0.4262295081967214,0.4262295081967214,True,,0.4262295081967214,0.4262295081967214
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,direct,exact_match_strict,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,retrieve_then_read,exact_match_strict,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,direct,answer_f1_strict,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,retrieve_then_read,answer_f1_strict,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,direct,exact_match_relaxed,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,retrieve_then_read,exact_match_relaxed,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,direct,answer_f1_relaxed,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,retrieve_then_read,answer_f1_relaxed,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,direct,exact_match,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,retrieve_then_read,exact_match,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,direct,answer_f1,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,low,unknown,retrieve_then_read,answer_f1,0.5,0.5,0.5,8,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,direct,exact_match_strict,0.0,0.5,0.5,24,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.5,0.3333333333333333,24,True,,0.6666666666666666,0.6666666666666666,True,,0.6666666666666666,0.6666666666666666
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,direct,answer_f1_strict,0.1111111111111111,0.6333333333333333,0.6333333333333333,24,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,retrieve_then_read,answer_f1_strict,0.1111111111111111,0.6333333333333333,0.4761904761904762,24,True,,0.6990881458966567,0.6990881458966567,True,,0.6990881458966567,0.6990881458966567
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,direct,exact_match_relaxed,0.0,0.5,0.5,24,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.5,0.3333333333333333,24,True,,0.6666666666666666,0.6666666666666666,True,,0.6666666666666666,0.6666666666666666
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,direct,answer_f1_relaxed,0.125,0.6333333333333333,0.6333333333333333,24,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.125,0.6333333333333333,0.4814814814814814,24,True,,0.7012750455373407,0.7012750455373407,True,,0.7012750455373407,0.7012750455373407
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,direct,exact_match,0.0,0.5,0.5,24,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,retrieve_then_read,exact_match,0.0,0.5,0.3333333333333333,24,True,,0.6666666666666666,0.6666666666666666,True,,0.6666666666666666,0.6666666666666666
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,direct,answer_f1,0.1111111111111111,0.6333333333333333,0.6333333333333333,24,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,front,medium,unknown,retrieve_then_read,answer_f1,0.1111111111111111,0.6333333333333333,0.4761904761904762,24,True,,0.6990881458966567,0.6990881458966567,True,,0.6990881458966567,0.6990881458966567
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,direct,exact_match_strict,0.3333333333333333,0.6666666666666666,0.5,24,True,,0.5000000000000001,0.5000000000000001,True,,0.5000000000000001,0.5000000000000001
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,retrieve_then_read,exact_match_strict,0.3333333333333333,0.6666666666666666,0.3333333333333333,24,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,direct,answer_f1_strict,0.3333333333333333,0.7777777777777777,0.611111111111111,24,True,,0.625,0.625,True,,0.625,0.625
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,retrieve_then_read,answer_f1_strict,0.3333333333333333,0.7777777777777777,0.4444444444444444,24,True,,0.25,0.25,True,,0.25,0.25
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,direct,exact_match_relaxed,0.3333333333333333,0.3333333333333333,0.1666666666666666,24,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,retrieve_then_read,exact_match_relaxed,0.3333333333333333,0.3333333333333333,0.1666666666666666,24,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,direct,answer_f1_relaxed,0.3333333333333333,0.4444444444444444,0.2777777777777777,24,True,,-0.5000000000000002,0.0,True,,-0.5000000000000002,0.0
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,retrieve_then_read,answer_f1_relaxed,0.3333333333333333,0.4444444444444444,0.2777777777777777,24,True,,-0.5000000000000002,0.0,True,,-0.5000000000000002,0.0
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,direct,exact_match,0.3333333333333333,0.6666666666666666,0.5,24,True,,0.5000000000000001,0.5000000000000001,True,,0.5000000000000001,0.5000000000000001
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,retrieve_then_read,exact_match,0.3333333333333333,0.6666666666666666,0.3333333333333333,24,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,direct,answer_f1,0.3333333333333333,0.7777777777777777,0.611111111111111,24,True,,0.625,0.625,True,,0.625,0.625
hotpotqa,qwen3:14b,multi_hop,8000,middle,low,unknown,retrieve_then_read,answer_f1,0.3333333333333333,0.7777777777777777,0.4444444444444444,24,True,,0.25,0.25,True,,0.25,0.25
hotpotqa,qwen3:14b,multi_hop,8000,middle,medium,unknown,direct,exact_match_strict,0.0,0.5,0.5,8,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,middle,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.5,0.0,8,True,,0.0,0.0,True,,0.0,0.0
