source,model_name,reasoning_type,context_length,evidence_position,evidence_density,distractor_similarity,long_method,score_field,score_no_evidence,score_oracle,score_long,n,cue_valid,cue_invalid_reason,cue_raw,cue_clipped,oncu_valid,oncu_invalid_reason,oncu_raw,oncu_clipped
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,direct,answer_f1_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1_strict,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,direct,exact_match_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,exact_match_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,direct,answer_f1_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1_relaxed,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,direct,exact_match,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,exact_match,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,direct,answer_f1,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,middle,medium,unknown,retrieve_then_read,answer_f1,1.0,1.0,1.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,direct,exact_match_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,direct,answer_f1_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1_strict,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,direct,exact_match_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,direct,answer_f1_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,direct,exact_match,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,exact_match,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,direct,answer_f1,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,comparison,16000,scattered,medium,unknown,retrieve_then_read,answer_f1,0.0,0.0,0.0,4,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,exact_match_strict,0.1,0.4,0.5,40,True,,1.3333333333333333,1.0,True,,1.3333333333333333,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match_strict,0.1,0.4,0.4,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,answer_f1_strict,0.2066666666666666,0.6075757575757577,0.6166666666666666,40,True,,1.0226757369614508,1.0,True,,1.0226757369614508,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1_strict,0.2066666666666666,0.6075757575757577,0.5766666666666667,40,True,,0.9229024943310656,0.9229024943310656,True,,0.9229024943310656,0.9229024943310656
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,exact_match_relaxed,0.1,0.4,0.5,40,True,,1.3333333333333333,1.0,True,,1.3333333333333333,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match_relaxed,0.1,0.4,0.4,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,answer_f1_relaxed,0.2066666666666666,0.6075757575757577,0.6166666666666666,40,True,,1.0226757369614508,1.0,True,,1.0226757369614508,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2066666666666666,0.6075757575757577,0.5712121212121212,40,True,,0.9092970521541948,0.9092970521541948,True,,0.9092970521541948,0.9092970521541948
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,exact_match,0.1,0.4,0.5,40,True,,1.3333333333333333,1.0,True,,1.3333333333333333,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,exact_match,0.1,0.4,0.4,40,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,direct,answer_f1,0.2066666666666666,0.6075757575757577,0.6166666666666666,40,True,,1.0226757369614508,1.0,True,,1.0226757369614508,1.0
hotpotqa,qwen3:14b,multi_hop,4000,end,low,unknown,retrieve_then_read,answer_f1,0.2066666666666666,0.6075757575757577,0.5766666666666667,40,True,,0.9229024943310656,0.9229024943310656,True,,0.9229024943310656,0.9229024943310656
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,exact_match_strict,0.25,0.25,0.0,16,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match_strict,0.25,0.25,0.0,16,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1_strict,0.3928571428571428,0.7351190476190477,0.4886904761904762,16,True,,0.2800000000000002,0.2800000000000002,True,,0.2800000000000002,0.2800000000000002
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1_strict,0.3928571428571428,0.7351190476190477,0.3011904761904762,16,True,,-0.2678260869565213,0.0,True,,-0.2678260869565213,0.0
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,exact_match_relaxed,0.25,0.25,0.0,16,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match_relaxed,0.25,0.25,0.0,16,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1_relaxed,0.4464285714285714,0.7212301587301588,0.4553571428571429,16,True,,0.0324909747292421,0.0324909747292421,True,,0.0324909747292421,0.0324909747292421
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.4464285714285714,0.7212301587301588,0.2873015873015873,16,True,,-0.5790613718411547,0.0,True,,-0.5790613718411547,0.0
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,exact_match,0.25,0.25,0.0,16,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,exact_match,0.25,0.25,0.0,16,False,oracle_not_above_no_evidence,,,False,oracle_not_above_no_evidence,,
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,direct,answer_f1,0.3928571428571428,0.7351190476190477,0.4886904761904762,16,True,,0.2800000000000002,0.2800000000000002,True,,0.2800000000000002,0.2800000000000002
hotpotqa,qwen3:14b,multi_hop,4000,end,medium,unknown,retrieve_then_read,answer_f1,0.3928571428571428,0.7351190476190477,0.3011904761904762,16,True,,-0.2678260869565213,0.0,True,,-0.2678260869565213,0.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,exact_match_strict,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match_strict,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,answer_f1_strict,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1_strict,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,exact_match_relaxed,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match_relaxed,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,answer_f1_relaxed,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,exact_match,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,exact_match,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,direct,answer_f1,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,low,unknown,retrieve_then_read,answer_f1,0.2857142857142857,0.8571428571428571,0.8571428571428571,28,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,exact_match_strict,0.0,0.8571428571428571,0.4285714285714285,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.8571428571428571,0.2857142857142857,28,True,,0.3333333333333333,0.3333333333333333,True,,0.3333333333333333,0.3333333333333333
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1_strict,0.0714285714285714,0.9285714285714286,0.5952380952380951,28,True,,0.6111111111111109,0.6111111111111109,True,,0.6111111111111109,0.6111111111111109
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1_strict,0.0714285714285714,0.9285714285714286,0.4285714285714285,28,True,,0.4166666666666666,0.4166666666666666,True,,0.4166666666666666,0.4166666666666666
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,exact_match_relaxed,0.0,0.8571428571428571,0.4285714285714285,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.8571428571428571,0.2857142857142857,28,True,,0.3333333333333333,0.3333333333333333,True,,0.3333333333333333,0.3333333333333333
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1_relaxed,0.0714285714285714,0.9285714285714286,0.5952380952380951,28,True,,0.6111111111111109,0.6111111111111109,True,,0.6111111111111109,0.6111111111111109
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.0714285714285714,0.9285714285714286,0.4285714285714285,28,True,,0.4166666666666666,0.4166666666666666,True,,0.4166666666666666,0.4166666666666666
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,exact_match,0.0,0.8571428571428571,0.4285714285714285,28,True,,0.5,0.5,True,,0.5,0.5
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,exact_match,0.0,0.8571428571428571,0.2857142857142857,28,True,,0.3333333333333333,0.3333333333333333,True,,0.3333333333333333,0.3333333333333333
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,direct,answer_f1,0.0714285714285714,0.9285714285714286,0.5952380952380951,28,True,,0.6111111111111109,0.6111111111111109,True,,0.6111111111111109,0.6111111111111109
hotpotqa,qwen3:14b,multi_hop,4000,front,medium,unknown,retrieve_then_read,answer_f1,0.0714285714285714,0.9285714285714286,0.4285714285714285,28,True,,0.4166666666666666,0.4166666666666666,True,,0.4166666666666666,0.4166666666666666
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,exact_match_strict,0.125,0.75,0.75,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match_strict,0.125,0.75,0.5,32,True,,0.6,0.6,True,,0.6,0.6
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1_strict,0.2875,0.8333333333333333,0.8333333333333333,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1_strict,0.2875,0.8333333333333333,0.5833333333333333,32,True,,0.5419847328244274,0.5419847328244274,True,,0.5419847328244274,0.5419847328244274
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,exact_match_relaxed,0.125,0.75,0.75,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match_relaxed,0.125,0.75,0.5,32,True,,0.6,0.6,True,,0.6,0.6
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1_relaxed,0.2708333333333333,0.8333333333333333,0.8333333333333333,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2708333333333333,0.8333333333333333,0.5833333333333333,32,True,,0.5555555555555555,0.5555555555555555,True,,0.5555555555555555,0.5555555555555555
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,exact_match,0.125,0.75,0.75,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,exact_match,0.125,0.75,0.5,32,True,,0.6,0.6,True,,0.6,0.6
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,direct,answer_f1,0.2875,0.8333333333333333,0.8333333333333333,32,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,low,unknown,retrieve_then_read,answer_f1,0.2875,0.8333333333333333,0.5833333333333333,32,True,,0.5419847328244274,0.5419847328244274,True,,0.5419847328244274,0.5419847328244274
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match_strict,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match_strict,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1_strict,0.3125,0.638095238095238,0.6307692307692307,16,True,,0.9774996484320068,0.9774996484320068,True,,0.9774996484320068,0.9774996484320068
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1_strict,0.3125,0.638095238095238,0.5666666666666667,16,True,,0.7806215722120659,0.7806215722120659,True,,0.7806215722120659,0.7806215722120659
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match_relaxed,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match_relaxed,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1_relaxed,0.3088235294117647,0.6777777777777778,0.6333333333333333,16,True,,0.8795394154118688,0.8795394154118688,True,,0.8795394154118688,0.8795394154118688
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.3088235294117647,0.6777777777777778,0.5666666666666667,16,True,,0.6988485385296722,0.6988485385296722,True,,0.6988485385296722,0.6988485385296722
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,exact_match,0.25,0.5,0.25,16,True,,0.0,0.0,True,,0.0,0.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,exact_match,0.25,0.5,0.5,16,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,direct,answer_f1,0.3125,0.638095238095238,0.6307692307692307,16,True,,0.9774996484320068,0.9774996484320068,True,,0.9774996484320068,0.9774996484320068
hotpotqa,qwen3:14b,multi_hop,4000,middle,medium,unknown,retrieve_then_read,answer_f1,0.3125,0.638095238095238,0.5666666666666667,16,True,,0.7806215722120659,0.7806215722120659,True,,0.7806215722120659,0.7806215722120659
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match_strict,0.1,0.8,0.5,40,True,,0.5714285714285714,0.5714285714285714,True,,0.5714285714285714,0.5714285714285714
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match_strict,0.1,0.8,0.3,40,True,,0.2857142857142856,0.2857142857142856,True,,0.2857142857142856,0.2857142857142856
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1_strict,0.2333333333333333,0.9371428571428572,0.6704761904761904,40,True,,0.6211096075778079,0.6211096075778079,True,,0.6211096075778079,0.6211096075778079
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1_strict,0.2333333333333333,0.9371428571428572,0.4633333333333332,40,True,,0.3267929634641406,0.3267929634641406,True,,0.3267929634641406,0.3267929634641406
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match_relaxed,0.1,0.8,0.5,40,True,,0.5714285714285714,0.5714285714285714,True,,0.5714285714285714,0.5714285714285714
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match_relaxed,0.1,0.8,0.3,40,True,,0.2857142857142856,0.2857142857142856,True,,0.2857142857142856,0.2857142857142856
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1_relaxed,0.2333333333333333,0.9371428571428572,0.6704761904761904,40,True,,0.6211096075778079,0.6211096075778079,True,,0.6211096075778079,0.6211096075778079
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1_relaxed,0.2333333333333333,0.9371428571428572,0.4633333333333332,40,True,,0.3267929634641406,0.3267929634641406,True,,0.3267929634641406,0.3267929634641406
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,exact_match,0.1,0.8,0.5,40,True,,0.5714285714285714,0.5714285714285714,True,,0.5714285714285714,0.5714285714285714
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,exact_match,0.1,0.8,0.3,40,True,,0.2857142857142856,0.2857142857142856,True,,0.2857142857142856,0.2857142857142856
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,direct,answer_f1,0.2333333333333333,0.9371428571428572,0.6704761904761904,40,True,,0.6211096075778079,0.6211096075778079,True,,0.6211096075778079,0.6211096075778079
hotpotqa,qwen3:14b,multi_hop,4000,scattered,low,unknown,retrieve_then_read,answer_f1,0.2333333333333333,0.9371428571428572,0.4633333333333332,40,True,,0.3267929634641406,0.3267929634641406,True,,0.3267929634641406,0.3267929634641406
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match_strict,0.0,0.6,0.8,20,True,,1.3333333333333337,1.0,True,,1.3333333333333337,1.0
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match_strict,0.0,0.6,0.4,20,True,,0.6666666666666667,0.6666666666666667,True,,0.6666666666666667,0.6666666666666667
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1_strict,0.1333333333333333,0.8666666666666666,0.8,20,True,,0.9090909090909092,0.9090909090909092,True,,0.9090909090909092,0.9090909090909092
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1_strict,0.1333333333333333,0.8666666666666666,0.48,20,True,,0.4727272727272728,0.4727272727272728,True,,0.4727272727272728,0.4727272727272728
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match_relaxed,0.0,0.6,0.8,20,True,,1.3333333333333337,1.0,True,,1.3333333333333337,1.0
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match_relaxed,0.0,0.6,0.4,20,True,,0.6666666666666667,0.6666666666666667,True,,0.6666666666666667,0.6666666666666667
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1_relaxed,0.1333333333333333,0.8666666666666666,0.8,20,True,,0.9090909090909092,0.9090909090909092,True,,0.9090909090909092,0.9090909090909092
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1_relaxed,0.1333333333333333,0.8666666666666666,0.48,20,True,,0.4727272727272728,0.4727272727272728,True,,0.4727272727272728,0.4727272727272728
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,exact_match,0.0,0.6,0.8,20,True,,1.3333333333333337,1.0,True,,1.3333333333333337,1.0
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,exact_match,0.0,0.6,0.4,20,True,,0.6666666666666667,0.6666666666666667,True,,0.6666666666666667,0.6666666666666667
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,direct,answer_f1,0.1333333333333333,0.8666666666666666,0.8,20,True,,0.9090909090909092,0.9090909090909092,True,,0.9090909090909092,0.9090909090909092
hotpotqa,qwen3:14b,multi_hop,4000,scattered,medium,unknown,retrieve_then_read,answer_f1,0.1333333333333333,0.8666666666666666,0.48,20,True,,0.4727272727272728,0.4727272727272728,True,,0.4727272727272728,0.4727272727272728
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,exact_match_strict,0.25,0.8333333333333334,0.6666666666666666,48,True,,0.7142857142857142,0.7142857142857142,True,,0.7142857142857142,0.7142857142857142
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match_strict,0.25,0.8333333333333334,0.4166666666666667,48,True,,0.2857142857142857,0.2857142857142857,True,,0.2857142857142857,0.2857142857142857
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,answer_f1_strict,0.3111111111111111,0.9,0.7333333333333334,48,True,,0.7169811320754718,0.7169811320754718,True,,0.7169811320754718,0.7169811320754718
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1_strict,0.3111111111111111,0.9,0.5722222222222223,48,True,,0.4433962264150944,0.4433962264150944,True,,0.4433962264150944,0.4433962264150944
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,exact_match_relaxed,0.25,0.8333333333333334,0.6666666666666666,48,True,,0.7142857142857142,0.7142857142857142,True,,0.7142857142857142,0.7142857142857142
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match_relaxed,0.25,0.8333333333333334,0.4166666666666667,48,True,,0.2857142857142857,0.2857142857142857,True,,0.2857142857142857,0.2857142857142857
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,answer_f1_relaxed,0.3111111111111111,0.9,0.7333333333333334,48,True,,0.7169811320754718,0.7169811320754718,True,,0.7169811320754718,0.7169811320754718
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1_relaxed,0.3111111111111111,0.9,0.5722222222222223,48,True,,0.4433962264150944,0.4433962264150944,True,,0.4433962264150944,0.4433962264150944
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,exact_match,0.25,0.8333333333333334,0.6666666666666666,48,True,,0.7142857142857142,0.7142857142857142,True,,0.7142857142857142,0.7142857142857142
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,exact_match,0.25,0.8333333333333334,0.4166666666666667,48,True,,0.2857142857142857,0.2857142857142857,True,,0.2857142857142857,0.2857142857142857
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,direct,answer_f1,0.3111111111111111,0.9,0.7333333333333334,48,True,,0.7169811320754718,0.7169811320754718,True,,0.7169811320754718,0.7169811320754718
hotpotqa,qwen3:14b,multi_hop,8000,end,low,unknown,retrieve_then_read,answer_f1,0.3111111111111111,0.9,0.5722222222222223,48,True,,0.4433962264150944,0.4433962264150944,True,,0.4433962264150944,0.4433962264150944
hotpotqa,qwen3:14b,multi_hop,8000,end,medium,unknown,direct,exact_match_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,end,medium,unknown,retrieve_then_read,exact_match_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,end,medium,unknown,direct,answer_f1_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,end,medium,unknown,retrieve_then_read,answer_f1_strict,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
hotpotqa,qwen3:14b,multi_hop,8000,end,medium,unknown,direct,exact_match_relaxed,0.0,1.0,1.0,4,True,,1.0,1.0,True,,1.0,1.0
